r2,mae
0.9537932536458625,0.1700563020356476
0.9828799274066465,0.12078301897265797
0.9808478097901273,0.11791092847244147
0.9844363864483299,0.094296801657166
0.9652510331466517,0.1512126413405046
0.9548104157300319,0.1633146751857753
0.9353509245481019,0.15962821843937403
0.9642644322401466,0.1503050086194616
0.9582978656405441,0.16232197299750373
0.9631689809901703,0.1586394624358252
0.9798702733952173,0.12781171014512627
0.9511627819897658,0.17992164784010262
0.9607638249009016,0.14323721019613417
0.9681715911026983,0.1398243589787878
0.9354784494934744,0.1829597498292957
0.9602831044046207,0.14828794316403687
0.9415653187438247,0.17350804654077506
0.9683728242595749,0.1443013091500805
0.9640065115516901,0.16552263478427728
0.9703673130078696,0.13763750700337601
0.9668390371516571,0.16663619407600405
0.9464622976931353,0.16877824873898742
0.960680199430791,0.17484269747060377
0.9710499906264496,0.12999085272444813
0.9884430331077438,0.09380766426372802
0.9672687801883414,0.1434226028332844
0.943916845169362,0.17628881186123616
0.934473277608354,0.1996068877897628
0.9553131274711217,0.18497162680714424
0.967237757593925,0.14517745357343187
0.9653606960367983,0.16374062260818353
0.9806389262329471,0.11673659037381524
0.9420940699356672,0.17335838230086842
0.9584952162272097,0.161689594369059
0.9505866533167968,0.15661810819792515
0.9750572045619273,0.11100597195174178
0.9507554999233385,0.150241566913121
0.9493884710623539,0.14700844966689772
0.9598661741545379,0.152790614282861
0.9311410459579864,0.18617540652779363
0.9411902387981501,0.15218202607034476
0.9254254652289691,0.1761494362716226
0.9618926897278728,0.1767392269750167
0.9747224862786223,0.13433958942229707
0.9738279910592343,0.12928069768019806
0.9773365492004706,0.1231511717532093
0.9612685247715741,0.13895531441012127
0.9543975355848485,0.16074556558261088
0.9882846319175601,0.10017362664516177
0.9514708332195249,0.1719707742901278
0.952736431111231,0.16520627261569826
0.9552268371189707,0.151950500867011
0.9560610061461755,0.1476592916672157
0.9533436027555303,0.141526686873962
0.9752661728237738,0.12868336817666445
0.954760545416148,0.14269097149914223
0.9701755371523018,0.12322707213864018
0.958919338088315,0.13844548684966246
0.9705166411323909,0.1352139250539558
0.9649686908915749,0.14064505211655334
0.9786781477403311,0.14703656251809066
0.9566041486027687,0.19244361123279805
0.9556141796369725,0.17059049262236414
0.9616345293084505,0.13331270567984105
0.9370251919514487,0.17771611174425783
0.9427584039127428,0.1280813786856828
0.9727597942219752,0.14147122670700077
0.9815858056898317,0.1078463316253643
0.9496235074280538,0.1632325998597251
0.9450156482481986,0.1744487475102635
0.9808367388183333,0.12274228459125752
0.9747614382179086,0.1620943969841554
0.957414995244183,0.15214981040223963
0.9819292250813088,0.10204135871603608
0.9493826029297646,0.15292480237257244
0.9431308358412087,0.1946215126895215
0.9763423071024211,0.1238640831207857
0.9667138707707627,0.16100898255944102
0.954413316175389,0.16522369443383406
0.9552670680408312,0.1461770326859554
0.9442640654521915,0.16708454597689953
0.9448972485139405,0.18632802127522788
0.9596851873294885,0.15722311933307334
0.9612167911779067,0.1452760334454713
0.9549946930280462,0.16771718812819014
0.98624889163701,0.1090751136427207
0.9694063845286539,0.13636196365769193
0.9445226682847377,0.15701285101846857
0.9744348954203051,0.1126499082047817
0.9429254468368107,0.16243779315087142
0.9560675007522063,0.1554588402288407
0.9785166913746758,0.14215404432885603
0.9558505345217626,0.16980657228139218
0.9379446667090457,0.17247950709536108
0.9496157713601017,0.17555895392389476
0.9650146258053375,0.1231085975819958
0.9644206523024702,0.19196291855650666
0.9474067694677525,0.16506852552899798
0.9766995270829048,0.12899159043962025
0.9342541869809776,0.17447667258042332
0.9820028791157162,0.12130986402267258
0.967914973803634,0.1518070756272652
0.9761529124527181,0.11891780974840306
0.9530194943593403,0.1832658613689413
0.943361406047858,0.1914686142447504
0.9503640521028406,0.19013892786154568
0.9717057264070328,0.1372439371934963
0.9548679207930086,0.18576913569733375
0.9592597108529014,0.15089680413137724
0.955149503126812,0.14736022610025526
0.9599467960418487,0.1429601241867284
0.95436670225917,0.1517416036873924
0.9793895237051009,0.11701511325303682
0.9336261132242252,0.18181197262599452
0.9701509750640236,0.13957080280156722
0.9434383494983748,0.17635975968570966
0.968303469363603,0.13510993851356395
0.9817347061294397,0.13076201453950828
0.9500721862579206,0.19722097834326602
0.9632622228565179,0.1396755027826857
0.9846903937415125,0.1191017588592144
0.966873657760681,0.1460459034674119
0.967851145251255,0.1719870534385305
0.9606654827161564,0.1805128316989031
0.9626462129983262,0.15216526788864443
0.9636842236499321,0.15288325266657912
0.9525385020830709,0.1813999456950643
0.9696343688978593,0.1606746220202861
0.9294598999797616,0.15782823891688388
0.9558203229375488,0.16965598978655522
0.9607950349336015,0.12061136071092304
0.9564883480972981,0.13392746505953687
0.9774355188941112,0.12096179669263366
0.9741354021169427,0.13839279394264328
0.9794884321974714,0.10436923691185343
0.9591504478565309,0.15608001909941793
0.9570366160731646,0.15389171599264873
0.9667227658662613,0.1690550041010606
0.9680242348016826,0.14091596953774493
0.9629178004333989,0.19837146750023243
0.9671620330082639,0.1489044583577607
0.9508525581782881,0.1697295210958134
0.9597884321903851,0.15640595232608553
0.9692415012753552,0.1706702526080316
0.9641725355407107,0.1588359926754038
0.9697986820461946,0.1335561703070584
0.9423831069876458,0.1736408717291692
0.9453011073213744,0.1520594350114634
0.9288486871127117,0.13050256981547925
0.9586645890269196,0.14838319883921397
0.9688661085388673,0.13631071354657173
0.96907639972669,0.1531795395737099
0.9674652168725133,0.14519813432184703
0.9702369769664075,0.1422111922145939
0.9494654026055421,0.15963152764463268
0.9427837800268748,0.17804155027238283
0.961503108160236,0.1508130487457508
0.9295523797928241,0.17074397993403317
0.9188056113617142,0.17601075677855446
0.9698971938256233,0.1288626067958995
0.9737508270219617,0.14521117028392136
0.9543467086151904,0.18576914749824203
0.9735899861613714,0.1626753173565716
0.9735001215476038,0.12120982782628667
0.9509702715233311,0.14727691017349553
0.9488364485437479,0.17066087180480405
0.9784861211298361,0.12336789567009927
0.9590001936696196,0.18371538856849007
0.9697038065338425,0.15278629034571473
0.9856923632375436,0.09694148623837127
0.9773388454642697,0.11614193695289164
0.9761142045157957,0.1512724891717227
0.9735409520136034,0.132404934298294
0.9698522588258973,0.15593394665303517
0.9806457582437073,0.129135329875343
0.958605384459947,0.14827464933848392
0.9168873690834146,0.1700670627595176
0.9694886558050209,0.13682945767332905
0.9650977261624037,0.18427285650141034
0.9281679786172823,0.205119588213661
0.9810399092050192,0.13055772872692603
0.9797058884866552,0.12331063823306534
0.9638622378433055,0.15703368113947136
0.954930322701478,0.18238502420759897
0.9686763855554299,0.13782689039647883
0.9713214199128158,0.15134165306262154
0.9724499676208994,0.15607393678000325
0.9822114064890858,0.11125941537772796
0.9683603865673406,0.11674729146200508
0.9845001117512504,0.09265600431962881
0.9324692654012208,0.19284299319678494
0.9585280867681286,0.1557338051190912
0.9534308614348687,0.1649865779447825
0.9173486367594319,0.21758045177297844
0.967794482177701,0.14711916114431467
0.9780813918698994,0.12582172067264696
0.9314468186931142,0.16811440301622702
0.9548845473867795,0.1407321565951283
0.9479460380529416,0.1645374642426135
0.9628226139783417,0.13194823568667768
0.9726265988904529,0.161977134645734
0.9652602342256599,0.1486275536535961
0.9642992262248642,0.14255731493089197
0.9703404269190223,0.15547221871444994
0.9619221768261537,0.17729989097175988
0.9436012038744274,0.1537133700897565
0.9565642447676299,0.16684645180530916
0.9594943444633204,0.16348618687188188
0.9591828875508848,0.17697090222611683
0.9483008179829,0.13259448706412846
0.9771858586225185,0.1354056881327655
0.9789661301538947,0.1463617814443495
0.9875166014830283,0.11627142129383691
0.930935803758986,0.18100486420326045
0.9664290506868045,0.1475249662549297
0.9615168288072048,0.13167028680708642
0.970538820501381,0.12663713083856962
0.9679347271413246,0.15759524852671117
0.9674565802771169,0.13553900828083057
0.9606552344171532,0.1474470825530992
0.9798216345061525,0.13675308521729965
0.9625260737314676,0.12374275655497649
0.9505120900958011,0.16551012637490917
0.973357911703236,0.12145832491428313
0.9590440980989342,0.16807831678503343
0.9765852827530184,0.1530857407544789
0.9320795315383111,0.17194899916687068
0.966656942844203,0.1417994933524772
0.9305620321374717,0.19789718487306002
0.951769360286092,0.17953605820957105
0.9680552397565734,0.14121152062297593
0.9767102232946904,0.09157211432264631
0.963646020556817,0.14254678647627783
0.9778565108188014,0.13554324856059957
0.9736156263271386,0.1178092963926557
0.9662060529063081,0.14722919657134925
0.9624785056496397,0.12210917293143349
0.9813657430045881,0.14102281110173798
0.9547839469396009,0.1447234648565088
0.9376071588397953,0.18533417984683123
0.9650103690399602,0.16339069319278768
0.9653830489768364,0.14009120704456463
0.9693979112874709,0.14267290259488813
0.9370669908378604,0.18355686104801666
0.9705997034483121,0.12466035735585765
0.9461929142164816,0.18315111706706066
0.9372695687746103,0.17133557192668217
0.9423887035440184,0.15854833780715102
0.9652564750575636,0.16383646857602863
0.9224112771545809,0.15427537237827826
0.9751093870326296,0.13058581890086937
0.9660895948460659,0.1470388583147162
0.9514231631458338,0.17803802823022727
0.9678111012444401,0.1465956751230349
0.9507182064057443,0.16987285010109104
0.9734655918310091,0.12981514532832372
0.9863658741521092,0.10563353515950605
0.9640186564074067,0.12734418017604437
0.9375211160427576,0.13510048994212992
0.9672721455096591,0.1449257523501231
0.9600085048506035,0.13828343155144318
0.9736472841506807,0.132371406988751
0.981755868059413,0.10944609535659215
0.9781532187798708,0.1233423407967465
0.9487027198485835,0.1298089628023663
0.9578192227096022,0.14360526432569087
0.9347658780957716,0.16141503584745787
0.9485720281904223,0.18792544000806982
0.9580272796366203,0.17090865565973695
0.9501560390909983,0.1915872427107167
0.959223089395556,0.16242086645101028
0.9160275737056485,0.17976377529756754
0.9580528805122471,0.19540908042070973
0.9736996650038893,0.15681950022205016
0.9679614268623449,0.15549084613875397
0.9782832989308075,0.1271083503672578
0.9610109885874994,0.14352619838212016
0.9586283113034489,0.1651393840780604
0.953593283328973,0.15615500735494203
0.9554749274418981,0.18052481390565636
0.9640051002320834,0.152145983950458
0.9590817632675566,0.17491283578499484
0.9341585085079195,0.1631896047376507
0.9805502024050364,0.12248007455090894
0.9693459539771084,0.15672724420069206
0.919110312000271,0.20934777160429718
0.9561110403060469,0.14245160515063382
0.9827975898357006,0.12958531710625718
0.9880153642281704,0.10965869929178315
0.9411821655893992,0.1846805881554756
0.9582723504647633,0.14420393528839237
0.9179659563222416,0.214328852989022
0.9658800028391314,0.13467639883521296
0.9528203783194718,0.19616627660813707
0.9777192148026459,0.1137790599406898
0.9563519023337038,0.12021772049422313
0.9811650905871374,0.1117881327166196
0.9524250590690061,0.1616245874274937
0.9623641248537808,0.13893842311701257
0.9363341100840978,0.1595626843365367
0.9525591017073692,0.177707076453405
0.9596499795121457,0.14641077735271465
0.9356932393507628,0.16933108708087047
0.8901798258501266,0.2176268441285179
0.9621948701520822,0.16261099825551834
0.9607299704477394,0.17017600775498193
0.9736539291041139,0.13582294956188906
0.9772730294663332,0.13922036709031727
0.960713872138257,0.13508037389985236
0.9686362334419963,0.14583160850024254
0.9514190414456789,0.17289026310850203
0.9711073878663481,0.12869039557623657
0.9407784486871954,0.1781821785474717
0.9792897270534483,0.13042481696490613
0.9621957836861745,0.1535348635590607
0.9659102885275236,0.18089867193352926
0.9695575098269408,0.1532898657733926
0.9750984883935445,0.14240454246931172
0.9774216395313348,0.12625702820997384
0.9620273615817286,0.16926725010051538
0.9390871608151908,0.19269461878742
0.9499339949249567,0.15569750039736344
0.9610748562662966,0.15663710143562337
0.9429126032090158,0.18650011330207839
0.9643995767518222,0.15508582453918135
0.9577846211864505,0.1432100198624925
0.9622864186524722,0.14446651981440228
0.9361521898787429,0.1617998676859896
0.9694994786137785,0.13438866229683633
0.9662302958516541,0.15061563508319828
0.9681771999257083,0.12988403669344573
0.9430976337216163,0.19907852251812988
0.9487874748317366,0.16774072967448062
0.9855173562980216,0.1126049474574491
0.96575548946894,0.12520307657384652
0.9729482462572241,0.15928261437192498
0.9800646127253855,0.12049056223371354
0.9698530353384475,0.12793204689347656
0.9885563582126233,0.10671967425309478
0.9591897530766385,0.12491041940903416
0.9839136214331506,0.13149564863484137
0.9385946230715518,0.1840571162143266
0.9416632284698943,0.17795971634784358
0.9698589304755024,0.13898453298647173
0.9497504763500428,0.1775096125258616
0.9662346189261971,0.15445223712699946
0.9674980911410567,0.14971309433179092
0.9652766631888646,0.16411319117624135
0.9655034323544922,0.13801721303184034
0.9782818559556461,0.11763811826033949
0.969058544930317,0.14742343078446876
0.9692769425016359,0.16207372375554796
0.990460783480664,0.09161912659983219
0.9583573214398479,0.1533373546906655
0.9693239543086529,0.15075185301994876
0.971802576670269,0.12224063442710963
0.9829456816749906,0.10909559151118137
0.9708980527920854,0.11082416021435994
0.9481579194890573,0.17116828032798773
0.9689942614454251,0.13796179657130828
0.9613444005002694,0.1519403356715694
0.9700352441982584,0.1506621997879204
0.9553265662244609,0.12749355251434605
0.9537347622904144,0.15432766400312692
0.9780145605975253,0.12267164487001743
0.9120336755112705,0.19003101809871298
0.980255192678169,0.12224300014533412
0.9662112891727609,0.14404215592344094
0.9762542487041803,0.1178370622140958
0.9493882884394176,0.17516102598023986
0.9645972006398336,0.15088533398693627
0.9805869615536463,0.12839044980237707
0.9624062753921023,0.13529485430072852
0.9319537971840157,0.20099893781227368
0.9436170522581483,0.17878283227983632
0.983311817989502,0.12464133107541062
0.9708139805262636,0.13752051359150144
0.971852882121334,0.13540012739815172
0.9546541131712882,0.15226954238764737
0.9778362684707034,0.13569583199133253
0.9916788510032526,0.08387334596373161
0.9529444735003925,0.16461635803661823
0.9722215403287137,0.1512169152418521
0.9637864644628273,0.13943229648659444
0.9533847817464028,0.16204990379131065
0.9428161063113845,0.17855842069822386
0.9648147953033076,0.16271470890460296
0.9612511244240365,0.17451856827040063
0.966832232714178,0.1375712118316496
0.9662259181388435,0.14060865150081112
0.9789154180418834,0.14258597185604557
0.9469123647980969,0.16143194788849413
0.9383594009531852,0.1889689682217756
0.9796677192561488,0.11487604452748434
0.9549616816848537,0.1820444847484633
0.9526213214890505,0.16370094434565535
0.9835191973226786,0.10598686336761878
0.9652890526723469,0.1435241712720598
0.9778653775031628,0.11469734810415133
0.9581245908857121,0.1597149810152577
0.9660739177071891,0.15281592176017972
0.9207201168809425,0.1613471029931532
0.976854926449047,0.14664085902009522
0.9649336426433631,0.1550694326768049
0.9759900798454032,0.1276426692238753
0.9744070249313844,0.13391077135696883
0.9646442452401233,0.17288321084029024
0.9509822242312033,0.16340773385806123
0.9591672189507716,0.16141965744752873
0.9828491999993263,0.10171438935686555
0.9537596981938633,0.1505299567207043
0.9762004257419018,0.12346209233568914
0.9817000225845592,0.12010935340169576
0.967449400794703,0.1466781679575468
0.9634268707833207,0.14320859774039543
0.958429281861617,0.15647717794120003
0.9724033639225274,0.12984811706949817
0.9774154794447601,0.12607189980248565
0.9833310360878291,0.10045768863391003
0.9586220938160285,0.13447013471009908
0.9563265979330687,0.18254273837887225
0.9621268506827765,0.14197940478018758
0.9829156093731983,0.11296780747560733
0.9637532692294606,0.1423631552330728
0.9566503456342594,0.1543809589516107
0.9241891176343899,0.17716897307920706
0.9715879993394546,0.13361226330139175
0.9569940891753856,0.1474594907447579
0.9781707773972482,0.1443447345984799
0.9631740462512861,0.15944331700887582
0.9600598708301511,0.15426961889670718
0.9570838558208464,0.2064537579503778
0.9697240034666835,0.13761018892464522
0.9725443499137645,0.14219019172749658
0.972610172713264,0.15102923368216836
0.9727478395000976,0.14420360357516543
0.9654674570813793,0.11417106775997547
0.9527959666850822,0.16068928146179562
0.9581286969031982,0.20201627997467814
0.9696852200551997,0.14232207249056922
0.960335014096972,0.11978368015041427
0.9637756849746684,0.16803394136918587
0.9570174711003719,0.15830873386124805
0.9590921440874756,0.14882957299464072
0.9642357065048609,0.14394609951193135
0.9493615995749454,0.17262716965486127
0.9831040005028323,0.12171880249792344
0.9404518441164809,0.1894217620028909
0.9841258719307765,0.10869768343973348
0.9585197505051647,0.14360545065075003
0.922039054687861,0.19363414475011725
0.9609114332546692,0.1453161662352978
0.9877767693703247,0.10630592347220705
0.9858476080913945,0.09350167631320315
0.9833099101268893,0.11623684643897397
0.9673029036160588,0.13425404729518006
0.9783132893165811,0.14492000565356722
0.9614339224536599,0.16452525602313645
0.9736572656777422,0.12507566935085468
0.9705406729729273,0.14532308479080047
0.9600429406422779,0.16124072112378007
0.9712723630046451,0.1562366073787285
0.9724237260416448,0.12931781280895735
0.9741675442562816,0.11382831422666591
0.9588675123173743,0.18490145339436836
0.9734756061630984,0.13287013144370352
0.9611314790886997,0.13237100659405304
0.9660798419023195,0.15533171222992023
0.9653075952108529,0.12229459175769361
0.9731820386512825,0.13008051485396777
0.9617153447287186,0.1627525421825453
0.9740099111684383,0.1277466489104464
0.9741379015174115,0.14211332774498703
0.9442532001486033,0.18729477604931793
0.9586224248219218,0.14807367464526577
0.9552888629691292,0.16589072467826377
0.9465210295043747,0.19396072621598345
0.966978892955479,0.17401526714184173
0.990709422692755,0.10357314210809443
0.9497009345925558,0.17662590852795756
0.9785594953795791,0.11929174196046997
0.9735163465197432,0.11366361196654218
0.9467497645034133,0.15562048058333677
0.9397872642920155,0.17464831906256814
0.9268244802006819,0.16888934280129433
0.9853023048236133,0.11946169007226454
0.9886699461734769,0.11557389621114873
0.9733465306474497,0.13161072325205836
0.979807734963119,0.12982044213435198
0.9694503044600433,0.13806471781789487
0.9739637413965275,0.1391812190636888
0.9554831765844134,0.16120700565726243
0.9375947373747934,0.1857372714290893
0.9760918315424055,0.12085939366551979
0.9824350867206124,0.11625307513728494
0.9641178683318736,0.12532952751886922
0.9581236278023242,0.14814996346985926
0.9435957199066687,0.15392656631540766
0.9470878453775954,0.1864710639563174
0.9645787689676928,0.18525480403478684
0.9588359730156485,0.17905987074693783
0.957958594461792,0.15586896392697666
0.9693167804659095,0.15118663219661715
0.9813350107366416,0.12401708835026166
0.9793598368891294,0.13306855935693385
0.9612083403346287,0.15274467959290433
0.9437060244429114,0.1692772642759174
0.9639839674600572,0.15416980980295228
0.9574110832235652,0.15343168651108918
0.9782256477761934,0.1454334968668724
0.9762908545058475,0.14907795507377886
0.9796389035807834,0.12876424518973778
0.9601611695073654,0.14579288050298247
0.9444609402513541,0.17529418897476068
0.9769410922691583,0.11975312149463589
0.9652014276835518,0.15191253083696182
0.97183068215957,0.14513673955972745
0.9615940822543875,0.15428081702330776
0.96171573921618,0.14093031262587052
0.9726143208255915,0.13366481194060234
0.9867392377406539,0.1081164810189684
0.9639145544994049,0.16582024846505142
0.9435156031464447,0.18235950726838246
0.9829046446146738,0.14013442550593683
0.9402192489407715,0.19358955138231884
0.9673627690377061,0.1399851714417254
0.9621619497404719,0.1508523945074487
0.969374799988754,0.1320657218228265
0.9732164132965742,0.12462925498027505
0.9674164501912755,0.14607221460017664
0.9714619396862286,0.16462190601709484
0.9688052607840614,0.1569449493796621
0.9540846538378631,0.1683368936366503
0.9524358154535368,0.1572263405955792
0.940801632446373,0.21666588107446533
0.9448066748041289,0.17045140770307982
0.9629810399250532,0.14172408394571884
0.961118912421034,0.16074853136250858
0.9588673261209875,0.1463275200503769
0.9648662099213123,0.15969444966732405
0.9864198334784836,0.13015329254863023
0.961164464108425,0.1369374667261167
0.9792186583765004,0.12655325750428914
0.9415692262749351,0.21159344565402688
0.958415227322329,0.15028678791745284
0.9619404272432267,0.13280284389845776
0.9686480602077511,0.13678490604550492
0.9798755551432166,0.11827032626312656
0.9653060731393012,0.17367916128502647
0.9678671021986046,0.12657105149093859
0.9733448340243058,0.1682766931477077
0.9590816274406984,0.13598606675857264
0.9671591893730704,0.1555972572146117
0.963448677572102,0.16681630512021128
0.9723500650324888,0.14712052169022427
0.9750488262422301,0.1301596288828048
0.9524760191914015,0.16460026271533454
0.9652558177860773,0.17715416663769507
0.987239755451338,0.09553645437999767
0.9553252364694249,0.1688605522023907
0.9658990353416006,0.13263235572447724
0.9660709307225787,0.108032434404459
0.9535987294432845,0.1580095021099436
0.9699898332728885,0.12985343538573124
0.9474643086791273,0.16492822392821432
0.9618663495015125,0.14618865890875476
0.9758889212064118,0.13743060641444552
0.9729509878181164,0.14236309939815583
0.9613954560833238,0.1577241230146968
0.9459829345789721,0.17123802023051737
0.9659567604854196,0.1602673940696317
0.9706956962051076,0.1542971250646828
0.9677359337720915,0.16121226916166442
0.9751855589286821,0.13607552117381827
0.9546882389224012,0.15198052888162716
0.9480637948700289,0.16943865219914053
0.9813836318630307,0.11670530843282131
0.9517643470474176,0.1829750392891173
0.9665201298760818,0.1445262827707891
0.9622956114421978,0.1434290469979097
0.9379777842177095,0.20962345882416938
0.9595155409688088,0.15955460361130666
0.9691796453311785,0.12553457162843107
0.9620271793381572,0.17210660937335476
0.9490663712170571,0.16543388121820596
0.9347988435670279,0.17570611731818975
0.96704427449233,0.14553953422429033
0.9742637345809123,0.13102304226606665
0.9489401815735459,0.17550333854028582
0.9638600356101007,0.1300834233704102
0.9821610328977348,0.11087841447843416
0.9621648945779989,0.1640939929893613
0.9554611488344852,0.14659659285664955
0.93073731372997,0.1643004561850835
0.9721403230761801,0.1309138446508637
0.951693313648338,0.14435174374413667
0.9313882518807218,0.17671320917953737
0.9777662790551945,0.13261019977739075
0.9555946500138147,0.16323235037295827
0.9817231248224682,0.10137886925142486
0.9828749483575361,0.11082575947682657
0.9541999740875481,0.18191910252866744
0.9660678996165334,0.12710620305840864
0.949065701688785,0.17269344716298488
0.9576451028755787,0.13877626603243068
0.9616986084561873,0.16519609649383696
0.9660098374357121,0.13287203060851666
0.9594888474003843,0.13861973977157221
0.9827087381550229,0.1283397922252943
0.9616783197226288,0.1603935641492906
0.9363167617521575,0.1586208967620229
0.9487945220152079,0.1528255014170038
0.9525942558310465,0.14494113215535975
0.9171773188981877,0.2122151934918139
0.9782472463340474,0.11533789216329138
0.9496933201582001,0.14617673955896504
0.965283712561129,0.1321794759827492
0.9709718288370273,0.1454656524416798
0.9624120341166079,0.13749951863920207
0.9792569439193108,0.12555877869537307
0.9788542753005153,0.14793228357122498
0.9592894892534743,0.17384142135105987
0.9713948047615432,0.14401691922768192
0.9749409177977688,0.13782220389738176
0.9526785948388752,0.16109339284351537
0.975244954044797,0.12564823629428123
0.9764392617560407,0.11735574732502399
0.9710547438753854,0.1377077005441033
0.9727082283061909,0.14141676714494855
0.9676308999073862,0.11724530985706982
0.9789907527265669,0.11162679264450642
0.9499763631653346,0.17418567902780635
0.9441144403821404,0.14490446957471548
0.9567091949213705,0.15026863603073382
0.9642858484654486,0.15902517857145784
0.9596390504662365,0.1602382964194552
0.9696577332404305,0.13604015270196013
0.9634621698912538,0.1595953716615141
0.9871892767498402,0.12143204268746687
0.9581038199588102,0.15040556839995478
0.9619445902522479,0.16449609337514282
0.9701789274867267,0.1321320420053165
0.9503733093353562,0.1272736741050106
0.9826549222476274,0.11381999660200356
0.9731082253019945,0.13503810611958159
0.952390885016474,0.18120084737988632
0.9792605047218986,0.13018192802521192
0.9792647792506163,0.12611900028348844
0.9573451395866139,0.1562139460047418
0.9501866771994126,0.15916312293936874
0.9593268442254297,0.15652439919360117
0.9335797245224312,0.1527319041086717
0.9490959808647683,0.14960584002010197
0.9770436207366817,0.11926379372453633
0.9720693338986931,0.13110009625566604
0.955919100371127,0.13819877129794964
0.9792635171765329,0.12269747083424484
0.9541490598350056,0.1639903389125169
0.9489871738662247,0.17739742611237402
0.9699440565558434,0.15096189522007653
0.9814401677868607,0.1034903888725997
0.9396367833518552,0.1874824756218787
0.9691836668145074,0.1551088339995556
0.9490835889045072,0.20372647421425216
0.9621764662852031,0.15132175591928937
0.9732167407895648,0.13456989751048032
0.9754088072439168,0.127907781678273
0.9567583160771769,0.15491487623396857
0.9702455398636368,0.1382996259379064
0.9278828742119316,0.16668570170218655
0.9554302106419418,0.16477152213395516
0.9785958373570876,0.12253210341703336
0.951150267785334,0.18426989373922162
0.9462769724216926,0.16268395889398934
0.9742262253795206,0.131248768350404
0.9742172483053072,0.1329424955609968
0.9620021870979558,0.1229964025964815
0.9628482002066989,0.13397410997058798
0.9724464638028132,0.15597309708160664
0.9412679915668319,0.21133496624734804
0.9624701085034176,0.1459734570995861
0.9683329553545773,0.13496555928611859
0.9726791617585684,0.12034560630120625
0.9615058720059637,0.13812380013093478
